BugID 	 BugVersion(ReleaseDate) 	 BugReportDate 	 PatchDate 	 FixTime
118662	AOO400-dev	2011-12-01 10:11:00.0	2011-12-06 09:38:00.0	4 days
118662	AOO400-dev	2011-12-01 10:11:00.0	2011-12-06 13:15:00.0	5 days
118662	AOO400-dev	2011-12-01 10:11:00.0	2011-12-08 07:02:00.0	6 days
118662	AOO400-dev	2011-12-01 10:11:00.0	2011-12-08 15:43:00.0	7 days
118662	AOO400-dev	2011-12-01 10:11:00.0	2011-12-08 15:43:00.0	7 days
118662	AOO400-dev	2011-12-01 10:11:00.0	2011-12-08 15:46:00.0	7 days
69510	current	2006-09-13 19:19:00.0	2007-08-08 17:50:00.0	328 days
63339	current	2006-03-18 15:12:00.0	2006-03-20 10:42:00.0	1 days
63339	current	2006-03-18 15:12:00.0	2006-03-21 16:06:00.0	3 days
101204	DEV300m43	2009-04-19 23:21:00.0	2009-04-21 11:55:00.0	1 days
83088	OOo 2.2.1	2007-10-29 15:31:00.0	2007-10-29 15:33:00.0	0 days
83872	680m237	2007-11-22 14:19:00.0	2007-11-22 14:20:00.0	0 days
44961	680m84	2005-03-14 04:07:00.0	2006-08-15 17:43:00.0	519 days
73936	680m199	2007-01-27 16:33:00.0	2007-01-27 16:35:00.0	0 days
